337,F,3.87966804979
337,M,3.82079646018
338,F,2.91428571429
338,M,2.87634408602
339,F,3.63606557377
339,M,3.38586956522
340,F,3.38888888889
340,M,3.24242424242
341,F,3.66666666667
341,M,4.0
342,F,3.66239316239
342,M,3.69014084507
343,F,2.64
343,M,2.11764705882
344,F,3.0
344,M,3.19791666667
345,F,3.98907103825
345,M,3.68881118881
346,F,3.6
346,M,3.5
347,F,3.07142857143
347,M,3.21875
348,F,3.68115942029
348,M,3.70662460568
349,F,3.61538461538
349,M,3.75115740741
350,F,3.50877192982
350,M,3.33430232558
351,F,3.52348993289
351,M,3.09259259259
352,F,3.44444444444
352,M,3.0
353,F,3.22916666667
353,M,3.49830508475
354,F,2.875
354,M,3.22033898305
355,F,2.53846153846
355,M,2.29207920792
356,F,4.0450310559
356,M,4.10580645161
357,F,3.83438155136
357,M,3.68650793651
358,F,3.51851851852
358,M,3.08771929825
359,F,3.44444444444
359,M,3.0
360,F,2.59523809524
360,M,2.44705882353
361,F,3.48275862069
361,M,3.375
362,F,3.46428571429
362,M,3.30967741935
363,F,4.4
363,M,4.19047619048
364,F,3.94135802469
364,M,3.82810539523
365,F,3.36842105263
365,M,3.09615384615
366,F,2.7619047619
366,M,2.83253588517
367,F,3.08185053381
367,M,3.34075723831
368,F,3.50980392157
368,M,3.52696456086
369,F,3.5
369,M,3.19444444444
370,F,2.671875
370,M,2.93965517241
371,F,3.15384615385
371,M,3.19047619048
372,F,3.36912751678
372,M,3.0394265233
373,F,3.96
373,M,3.83173076923
374,F,2.23636363636
374,M,2.0625
375,F,3.23076923077
375,M,3.5
376,F,3.41860465116
376,M,3.18939393939
377,F,3.63636363636
377,M,3.54223652454
378,F,2.88709677419
378,M,2.89743589744
379,F,3.22
379,M,2.84715025907
380,F,3.6253869969
380,M,3.63695450325
381,F,3.45918367347
381,M,3.08849557522
382,F,3.07407407407
382,M,2.89908256881
383,F,3.14705882353
383,M,3.28389830508
384,F,2.5
384,M,2.92105263158
385,F,3.5
385,M,3.375
386,F,3.0
386,M,2.4
387,F,2.42857142857
387,M,2.76842105263
388,F,3.42307692308
388,M,3.71830985915
389,F,4.0
389,M,3.53846153846
390,F,4.0
390,M,3.49056603774
391,F,3.54545454545
391,M,3.1724137931
392,F,3.5
392,M,2.66666666667
393,F,2.25
393,M,1.82474226804
394,F,5.0
394,M,3.58823529412
396,F,4.0
397,F,3.0
397,M,2.22222222222
398,F,4.0
401,M,3.0
402,M,3.0
404,F,4.0
404,M,3.66666666667
405,F,2.24242424242
405,M,2.1
406,F,3.6
406,M,3.66666666667
407,F,2.51515151515
407,M,2.99375
408,F,3.26923076923
408,M,3.34782608696
409,F,3.16666666667
409,M,3.0
410,F,3.0
410,M,2.87853107345
411,F,3.66666666667
411,M,2.3
412,F,3.82706766917
412,M,3.33950617284
413,F,2.45098039216
413,M,2.55154639175
414,F,3.13636363636
414,M,2.5
415,F,2.53658536585
415,M,2.46376811594
416,F,2.73333333333
416,M,2.36486486486
417,F,3.27868852459
417,M,3.57142857143
418,F,2.71428571429
418,M,2.45454545455
419,F,2.3
419,M,2.16666666667
420,F,2.86538461538
420,M,2.44333333333
421,F,3.69696969697
421,M,3.18032786885
422,F,2.84210526316
422,M,3.26315789474
423,F,3.17391304348
423,M,3.10101010101
424,F,2.77777777778
424,M,2.57575757576
425,F,3.88888888889
425,M,3.4
426,F,3.1
426,M,3.07762557078
427,F,2.40350877193
427,M,2.34862385321
428,F,3.85454545455
428,M,3.95192307692
429,F,2.07692307692
429,M,2.45945945946
430,F,2.66666666667
430,M,2.26666666667
431,F,3.34042553191
431,M,3.74223602484
432,F,2.60240963855
432,M,2.57281553398
433,F,2.6
433,M,2.84210526316
434,F,3.05555555556
434,M,3.0889261745
435,F,2.59793814433
435,M,2.60779816514
436,F,2.68
436,M,2.64655172414
437,F,2.41666666667
437,M,1.96153846154
438,F,2.89655172414
438,M,2.56097560976
439,F,4.0
439,M,5.0
440,F,3.88673139159
440,M,3.77464788732
441,F,3.56774193548
441,M,3.73360655738
442,F,3.02739726027
442,M,2.98765432099
443,F,3.42857142857
443,M,3.375
444,F,2.35483870968
444,M,2.26
445,F,2.64285714286
445,M,2.60465116279
446,F,4.20202020202
446,M,4.0064516129
447,F,2.76470588235
447,M,2.14285714286
448,F,3.30769230769
448,M,3.71779141104
449,F,4.0
449,M,3.57894736842
450,F,3.33823529412
450,M,3.25625
451,F,2.92682926829
451,M,3.29230769231
452,F,3.14285714286
452,M,3.47058823529
453,F,3.16666666667
453,M,3.25581395349
454,F,3.49137931034
454,M,3.56925675676
455,F,2.92134831461
455,M,2.4387755102
456,F,4.2
456,M,3.96153846154
457,F,4.100456621
457,M,4.10404624277
458,F,2.75
458,M,3.32911392405
459,F,2.6
459,M,2.84962406015
460,F,2.36363636364
460,M,2.22222222222
461,F,3.34693877551
461,M,3.18918918919
462,F,3.0
462,M,2.5
463,F,2.78571428571
463,M,2.72727272727
464,F,2.8
464,M,2.78109452736
465,F,3.57142857143
465,M,3.22077922078
466,F,2.55789473684
466,M,2.84309623431
467,F,3.36363636364
467,M,3.16279069767
468,F,3.31428571429
468,M,3.24285714286
469,F,3.24444444444
469,M,2.41666666667
470,F,1.57142857143
470,M,1.77419354839
471,F,3.49342105263
471,M,3.67785234899
472,F,2.4
472,M,2.86206896552
473,F,2.38461538462
473,M,2.192
474,F,3.75141242938
474,M,3.84150943396
475,F,3.89215686275
475,M,3.90476190476
476,F,2.85714285714
476,M,2.57142857143
477,F,3.47252747253
477,M,3.46153846154
478,F,2.66666666667
478,M,2.42857142857
479,F,2.3
479,M,2.83739837398
480,F,3.57940663176
480,M,3.81419723678
481,F,3.390625
481,M,3.37826086957
482,F,3.63333333333
482,M,3.50684931507
483,F,3.92307692308
483,M,3.64583333333
484,F,3.0
484,M,2.47368421053
485,F,2.66233766234
485,M,2.47990543735
486,F,2.8
486,M,2.82051282051
487,F,2.8
487,M,2.59649122807
488,F,3.5625
488,M,3.26086956522
489,F,2.79310344828
489,M,2.33823529412
490,F,3.27777777778
490,M,3.34351145038
491,F,3.54794520548
491,M,3.19424460432
492,F,3.67961165049
492,M,3.73706896552
493,F,3.55172413793
493,M,3.61338289963
494,F,3.328125
494,M,3.34943181818
495,F,3.625
495,M,3.32352941176
496,F,3.0
496,M,3.2962962963
497,F,4.22433460076
497,M,3.85396039604
498,F,2.65384615385
498,M,2.85714285714
499,F,2.75
499,M,2.75862068966
500,F,3.53488372093
500,M,3.36896551724
501,F,3.41666666667
501,M,3.67142857143
502,F,2.02702702703
502,M,1.90677966102
503,F,4.33333333333
503,M,3.5
504,F,2.3
504,M,2.99404761905
505,F,2.68421052632
505,M,2.42
506,F,3.86274509804
506,M,3.19047619048
507,F,3.55357142857
507,M,3.51587301587
508,F,3.95031055901
508,M,3.8725
509,F,3.87866108787
509,M,3.54200542005
510,F,2.45454545455
510,M,2.38709677419
511,F,2.75
511,M,3.13571428571
512,F,2.53846153846
512,M,2.92810457516
513,F,3.08333333333
513,M,3.12727272727
514,F,3.5641025641
514,M,3.5223880597
515,F,3.9756097561
515,M,3.88461538462
516,F,3.08
516,M,2.81818181818
517,F,3.0652173913
517,M,3.19047619048
518,F,2.69444444444
518,M,2.38053097345
519,F,2.31578947368
519,M,1.90163934426
520,F,3.125
520,M,2.86330935252
521,F,3.25
521,M,3.39175257732
522,F,3.6
522,M,3.56164383562
523,F,3.75609756098
523,M,3.60526315789
524,F,3.55339805825
524,M,3.6327077748
525,F,3.11111111111
525,M,3.25
526,F,4.0
526,M,2.28571428571
527,F,4.56260162602
527,M,4.49141503848
528,F,2.36363636364
528,M,2.54385964912
529,F,3.98324022346
529,M,3.97597042514
530,M,3.5
531,F,3.91124260355
531,M,3.62721893491
532,F,3.10476190476
532,M,3.02816901408
533,F,2.54545454545
533,M,2.75690607735
534,F,3.93859649123
534,M,3.76744186047
535,F,3.96153846154
535,M,3.7668161435
536,F,3.0
536,M,3.225
537,F,3.01818181818
537,M,3.09868421053
538,F,3.80701754386
538,M,3.83084577114
539,F,3.94933333333
539,M,3.64484451718
540,F,2.02564102564
540,M,2.27692307692
541,F,4.08653846154
541,M,4.3125
542,F,3.07547169811
542,M,2.53594771242
543,F,3.40957446809
543,M,3.37449392713
544,F,2.92307692308
544,M,2.61206896552
545,M,2.0
546,F,2.16363636364
546,M,1.82033898305
547,F,2.81818181818
547,M,2.88495575221
548,F,2.42857142857
548,M,2.55384615385
549,F,3.79545454545
549,M,3.83185840708
550,F,3.171875
550,M,2.9298245614
551,F,3.6468401487
551,M,3.74415405777
552,F,3.40740740741
552,M,3.18274111675
553,F,3.75294117647
553,M,3.8952991453
554,F,2.57142857143
554,M,2.63157894737
555,F,3.704
555,M,3.98123827392
556,F,4.14814814815
556,M,4.24761904762
557,M,4.5
558,F,3.14634146341
558,M,2.51063829787
559,F,3.0
559,M,3.0
560,F,3.5
560,M,4.0
561,M,3.61538461538
562,F,3.85882352941
562,M,3.76623376623
563,F,2.66666666667
563,M,3.54545454545
564,F,2.0
564,M,2.30769230769
565,F,2.83333333333
565,M,3.16363636364
566,F,3.0
566,M,2.875
567,F,3.33333333333
567,M,3.63636363636
568,F,4.1
568,M,3.76
569,F,3.08333333333
569,M,2.88157894737
570,F,4.0
570,M,3.05263157895
571,F,3.61111111111
571,M,3.5625
572,M,3.0
573,F,4.125
573,M,3.15384615385
574,F,3.54347826087
574,M,3.41085271318
575,F,3.27586206897
575,M,2.65384615385
576,M,3.0
577,F,3.16666666667
577,M,2.8064516129
578,M,4.5
579,M,2.0
580,F,3.38461538462
580,M,3.13888888889
581,F,4.0
581,M,4.08139534884
582,M,3.0
583,F,3.875
583,M,3.6
584,M,4.0
585,F,2.93650793651
585,M,2.89383561644
586,F,3.19711538462
586,M,3.10706638116
587,F,3.69866666667
587,M,3.39519359146
588,F,3.85714285714
588,M,3.75649350649
589,F,3.7850877193
589,M,4.11536707706
590,F,3.9226519337
590,M,3.91276400367
591,M,2.0
592,F,3.48263888889
592,M,3.63079615048
593,F,4.27195467422
593,M,4.38194444444
594,F,3.8764940239
594,M,3.830078125
595,F,4.05494505495
595,M,3.7974137931
596,F,3.68666666667
596,M,3.77873563218
597,F,3.84691358025
597,M,3.51170046802
598,F,4.0
598,M,4.66666666667
599,F,3.63636363636
599,M,4.12809917355
600,F,3.4
600,M,2.92
601,M,3.0
602,F,3.77777777778
602,M,4.21875
603,F,2.88461538462
603,M,3.09375
605,F,3.35537190083
605,M,3.26666666667
606,F,2.31578947368
606,M,2.2027027027
607,M,2.0
608,F,4.21765601218
608,M,4.26778017241
609,F,3.0
609,M,2.65909090909
610,F,3.42253521127
610,M,3.56307129799
611,F,2.66666666667
611,M,2.44791666667
612,F,2.25
612,M,2.47272727273
613,F,3.83928571429
613,M,3.19230769231
614,F,2.66666666667
614,M,2.66666666667
615,F,4.1
615,M,4.02127659574
616,F,3.5
616,M,3.26436781609
617,F,4.6
617,M,3.25
618,F,3.0
618,M,1.4
619,F,2.8
619,M,2.5
621,F,4.08333333333
621,M,3.56666666667
623,F,3.0
623,M,3.0
624,F,4.0
626,F,4.0
626,M,2.16666666667
627,F,3.71875
627,M,3.56179775281
628,F,3.95689655172
628,M,3.87804878049
630,F,4.0
630,M,2.66666666667
631,F,2.4
631,M,1.92
632,F,4.0
632,M,4.0
633,F,3.57142857143
633,M,3.61538461538
634,F,3.0
634,M,1.0
635,F,3.78260869565
635,M,3.55555555556
637,F,2.88888888889
637,M,2.49180327869
638,F,3.33333333333
638,M,3.0
639,F,3.15
639,M,2.43103448276
640,F,2.72727272727
640,M,2.65306122449
641,F,1.0
642,M,2.0
643,M,2.0
644,M,2.0
645,F,3.6
645,M,3.6
647,F,3.52991452991
647,M,3.56172839506
648,F,3.44968553459
648,M,3.42845326716
649,F,4.2
649,M,4.18181818182
650,F,3.8
650,M,3.13636363636
651,M,2.0
652,F,3.0
652,M,2.85714285714
653,F,3.34814814815
653,M,3.19077568134
655,M,1.0
656,F,2.71428571429
656,M,2.48
657,F,3.0
657,M,3.0
658,M,3.0
659,F,3.83333333333
659,M,3.68421052632
660,M,1.5
661,F,3.45962732919
661,M,3.46703296703
662,F,2.88235294118
662,M,3.02127659574
663,F,3.17307692308
663,M,3.47641509434
664,F,3.5
664,M,2.83333333333
665,F,4.33333333333
665,M,3.59375
666,M,3.33333333333
667,F,1.0
667,M,2.08888888889
668,F,4.57142857143
668,M,4.33333333333
669,F,4.66666666667
669,M,3.85714285714
670,F,4.84210526316
670,M,4.18918918919
671,F,3.7
671,M,3.67486338798
672,M,2.0
673,F,2.84955752212
673,M,2.56222222222
674,F,3.07246376812
674,M,3.00315457413
678,F,4.32941176471
678,M,4.21266968326
679,M,3.5
680,F,3.28571428571
680,M,3.36842105263
681,F,5.0
681,M,3.85714285714
682,F,1.0
682,M,4.33333333333
684,M,1.0
685,F,3.22222222222
685,M,3.33333333333
687,F,5.0
687,M,2.0
688,F,2.55
688,M,2.21387283237
690,M,2.0
691,F,3.13333333333
691,M,3.04347826087
692,F,1.8
692,M,2.14583333333
694,F,2.26315789474
694,M,2.70491803279
695,F,3.15
695,M,3.18947368421
696,M,3.25
697,F,2.41379310345
697,M,2.625
698,F,2.66666666667
698,M,1.5
700,F,3.53488372093
700,M,3.23529411765
701,M,4.0
702,F,3.0
702,M,3.81818181818
703,F,1.2
703,M,2.0
704,F,1.66666666667
704,M,2.35897435897
705,F,3.75
705,M,3.9375
706,M,2.5
707,F,2.90909090909
707,M,3.12121212121
708,F,3.57857142857
708,M,3.33333333333
709,F,3.125
709,M,3.0
710,F,2.6
710,M,2.30434782609
711,F,2.64705882353
711,M,2.44444444444
712,F,4.0
712,M,3.0
714,F,4.0
714,M,3.864
715,F,4.05
715,M,3.34375
716,F,3.66666666667
716,M,2.56
717,M,4.0
718,F,2.83333333333
718,M,3.62962962963
719,F,2.74193548387
719,M,2.90395480226
720,F,4.56310679612
720,M,4.38507462687
722,F,4.1
722,M,3.64705882353
724,F,3.24752475248
724,M,3.03492063492
725,F,2.72727272727
725,M,2.8
726,F,3.0
726,M,3.0
728,F,3.85185185185
728,M,3.71323529412
729,M,3.66666666667
730,M,1.0
731,F,3.0
731,M,2.82926829268
732,F,4.0
732,M,2.6
733,F,3.83461538462
733,M,3.6962962963
734,M,3.0
735,F,3.16666666667
735,M,3.39759036145
736,F,3.20446096654
736,M,3.16409036861
737,F,1.58536585366
737,M,2.10038610039
741,F,4.02857142857
741,M,4.09677419355
742,F,2.47058823529
742,M,2.54285714286
743,F,3.125
743,M,2.47252747253
744,F,2.0
744,M,2.0
745,F,4.64444444444
745,M,4.47379454927
746,F,4.28571428571
746,M,3.91666666667
747,F,1.63636363636
